Id,Id2,Geography,Estimate; Total:,total," < $30,000","$30,000 - $44,999","$45,000 - $59,999","$60,000 - $99,999","$100,000 - $124,999","$125,000 - $149,999","$150,000 - $199,999",">$200,000",diversity,normalised_diversity
1500000US250173399005,250173399005,"Block Group 5, Census Tract 3399, Middlesex County, Massachusetts",313,313,74,0,41,102,50,22,24,0,1.6491364980142,0.803513645673762
1500000US250173400002,250173400002,"Block Group 2, Census Tract 3400, Middlesex County, Massachusetts",370,370,64,32,34,82,121,21,11,5,1.75953282426103,0.85730237370106
1500000US250173400003,250173400003,"Block Group 3, Census Tract 3400, Middlesex County, Massachusetts",287,287,17,15,6,106,68,35,33,7,1.7074602389909,0.831930894214407
1500000US250173401001,250173401001,"Block Group 1, Census Tract 3401, Middlesex County, Massachusetts",286,286,48,32,37,71,13,63,22,0,1.82613098972024,0.889751194515923
1500000US250173401002,250173401002,"Block Group 2, Census Tract 3401, Middlesex County, Massachusetts",382,382,82,26,19,91,40,21,87,16,1.86981951123234,0.911037681860394
1500000US250173401003,250173401003,"Block Group 3, Census Tract 3401, Middlesex County, Massachusetts",455,455,45,83,0,68,19,46,82,112,1.84145169775944,0.897215948334484
1500000US250173397001,250173397001,"Block Group 1, Census Tract 3397, Middlesex County, Massachusetts",295,295,29,25,22,116,72,20,11,0,1.64713018727354,0.80253610496714
1500000US250173397002,250173397002,"Block Group 2, Census Tract 3397, Middlesex County, Massachusetts",514,514,119,82,94,92,31,28,19,49,1.92405245336691,0.937461758401443
1500000US250173397004,250173397004,"Block Group 4, Census Tract 3397, Middlesex County, Massachusetts",288,288,100,46,37,44,53,0,8,0,1.6219749480205,0.790279643464804
1500000US250173398011,250173398011,"Block Group 1, Census Tract 3398.01, Middlesex County, Massachusetts",1403,1403,293,114,83,296,125,131,221,140,1.98454247127219,0.966934488446811
1500000US250173398013,250173398013,"Block Group 3, Census Tract 3398.01, Middlesex County, Massachusetts",455,455,0,42,79,166,79,27,11,51,1.69868773065047,0.827656639071301
1500000US250173401005,250173401005,"Block Group 5, Census Tract 3401, Middlesex County, Massachusetts",396,396,19,59,12,87,114,0,74,31,1.73961375855719,0.847597148499036
1500000US250173401004,250173401004,"Block Group 4, Census Tract 3401, Middlesex County, Massachusetts",634,634,165,38,20,62,89,108,101,51,1.92789226119975,0.939332639310432
1500000US250173411024,250173411024,"Block Group 4, Census Tract 3411.02, Middlesex County, Massachusetts",394,394,231,24,27,98,0,14,0,0,1.13185092461435,0.551475068250088
1500000US250173412003,250173412003,"Block Group 3, Census Tract 3412, Middlesex County, Massachusetts",319,319,89,61,37,80,24,0,17,11,1.7362481468583,0.845957311572646
1500000US250173412004,250173412004,"Block Group 4, Census Tract 3412, Middlesex County, Massachusetts",377,377,10,10,18,113,69,42,46,69,1.82168937085032,0.887587091438247
1500000US250173412005,250173412005,"Block Group 5, Census Tract 3412, Middlesex County, Massachusetts",695,695,242,116,66,175,12,0,9,75,1.6036245652521,0.781338732281588
1500000US250173412006,250173412006,"Block Group 6, Census Tract 3412, Middlesex County, Massachusetts",276,276,62,42,10,82,46,9,14,11,1.79265644145546,0.873441291517655
1500000US250173424003,250173424003,"Block Group 3, Census Tract 3424, Middlesex County, Massachusetts",173,173,0,0,0,94,26,33,0,20,1.18173312905609,0.575779322017734
1500000US250173501042,250173501042,"Block Group 2, Census Tract 3501.04, Middlesex County, Massachusetts",1055,1055,612,16,146,77,84,16,41,63,1.40366084793695,0.683909819819914
1500000US250173395001,250173395001,"Block Group 1, Census Tract 3395, Middlesex County, Massachusetts",526,526,52,26,40,50,49,85,182,42,1.88171299179525,0.9168325775154
1500000US250173398021,250173398021,"Block Group 1, Census Tract 3398.02, Middlesex County, Massachusetts",569,569,103,60,27,161,96,54,6,62,1.86172417534049,0.907093367449038
1500000US250173401006,250173401006,"Block Group 6, Census Tract 3401, Middlesex County, Massachusetts",277,277,9,0,12,52,30,50,14,110,1.6287276544445,0.79356978455588
1500000US250173411025,250173411025,"Block Group 5, Census Tract 3411.02, Middlesex County, Massachusetts",304,304,73,43,15,18,38,57,51,9,1.91254443285866,0.931854671587096
1500000US250173411013,250173411013,"Block Group 3, Census Tract 3411.01, Middlesex County, Massachusetts",550,550,56,41,64,139,64,48,45,93,1.99254687055789,0.970834495547029
1500000US250173398022,250173398022,"Block Group 2, Census Tract 3398.02, Middlesex County, Massachusetts",1074,1074,382,75,88,96,137,160,69,67,1.87013382381164,0.911190825306542
1500000US250173392006,250173392006,"Block Group 6, Census Tract 3392, Middlesex County, Massachusetts",327,327,0,0,0,77,73,13,114,50,1.45800704636531,0.710389078559422
1500000US250173399004,250173399004,"Block Group 4, Census Tract 3399, Middlesex County, Massachusetts",291,291,45,12,34,109,21,21,30,19,1.83063573014243,0.891946052493905
1500000US250173504005,250173504005,"Block Group 5, Census Tract 3504, Middlesex County, Massachusetts",307,307,0,9,0,141,70,18,24,45,1.44494342090007,0.704024049748324
1500000US250173505002,250173505002,"Block Group 2, Census Tract 3505, Middlesex County, Massachusetts",372,372,34,11,58,59,61,82,40,27,1.96456437261515,0.957200500444679
1500000US250173514032,250173514032,"Block Group 2, Census Tract 3514.03, Middlesex County, Massachusetts",330,330,53,14,76,72,30,36,28,21,1.9424039599903,0.946403217163842
1500000US250173514034,250173514034,"Block Group 4, Census Tract 3514.03, Middlesex County, Massachusetts",371,371,20,34,29,195,53,9,18,13,1.54620496772607,0.753362012224262
1500000US250173514033,250173514033,"Block Group 3, Census Tract 3514.03, Middlesex County, Massachusetts",371,371,172,19,7,67,44,15,0,47,1.53687267892019,0.748815013591996
1500000US250173506004,250173506004,"Block Group 4, Census Tract 3506, Middlesex County, Massachusetts",463,463,36,0,15,67,32,26,160,127,1.65782323206474,0.80774610875632
1500000US250173502005,250173502005,"Block Group 5, Census Tract 3502, Middlesex County, Massachusetts",248,248,8,57,43,70,40,0,30,0,1.6593689633718,0.80849923998546
1500000US250173501044,250173501044,"Block Group 4, Census Tract 3501.04, Middlesex County, Massachusetts",487,487,201,110,43,44,25,0,47,17,1.62800429684994,0.793217340899078
1500000US250173509001,250173509001,"Block Group 1, Census Tract 3509, Middlesex County, Massachusetts",428,428,0,0,27,125,27,37,94,118,1.60788752755566,0.783415787992881
1500000US250173503001,250173503001,"Block Group 1, Census Tract 3503, Middlesex County, Massachusetts",426,426,62,76,10,118,86,32,42,0,1.77757492681693,0.866093080606016
1500000US250173503002,250173503002,"Block Group 2, Census Tract 3503, Middlesex County, Massachusetts",353,353,24,58,38,77,20,61,36,39,1.99382268792053,0.971456115807997
1500000US250173504002,250173504002,"Block Group 2, Census Tract 3504, Middlesex County, Massachusetts",435,435,0,21,26,99,108,23,73,85,1.77148906132921,0.863127846393443
1500000US250173504003,250173504003,"Block Group 3, Census Tract 3504, Middlesex County, Massachusetts",640,640,70,0,37,170,34,52,131,146,1.78068268991342,0.867607285196457
1500000US250173504004,250173504004,"Block Group 4, Census Tract 3504, Middlesex County, Massachusetts",738,738,94,70,49,211,50,27,122,115,1.91457777430174,0.932845382542677
1500000US250173505001,250173505001,"Block Group 1, Census Tract 3505, Middlesex County, Massachusetts",307,307,37,18,19,70,53,37,12,61,1.93668070636338,0.943614659398965
1500000US250173506002,250173506002,"Block Group 2, Census Tract 3506, Middlesex County, Massachusetts",320,320,21,63,7,81,20,10,79,39,1.81353976931976,0.883616337019497
1500000US250173507006,250173507006,"Block Group 6, Census Tract 3507, Middlesex County, Massachusetts",471,471,23,0,0,172,21,104,99,52,1.55864030163693,0.759420916686034
1500000US250173510001,250173510001,"Block Group 1, Census Tract 3510, Middlesex County, Massachusetts",668,668,38,0,116,209,82,97,18,108,1.76029505638001,0.857673758307192
1500000US250173510002,250173510002,"Block Group 2, Census Tract 3510, Middlesex County, Massachusetts",235,235,36,0,76,54,69,0,0,0,1.35021996955751,0.65787166284117
1500000US250173502002,250173502002,"Block Group 2, Census Tract 3502, Middlesex County, Massachusetts",223,223,42,50,6,64,13,0,28,20,1.74769615804002,0.851535159865626
1500000US250173511004,250173511004,"Block Group 4, Census Tract 3511, Middlesex County, Massachusetts",384,384,41,16,42,102,57,54,29,43,1.96473247436095,0.957282405154677
1500000US250173510006,250173510006,"Block Group 6, Census Tract 3510, Middlesex County, Massachusetts",568,568,90,51,32,100,87,98,96,14,1.95847424739148,0.954233190748378
1500000US250173510005,250173510005,"Block Group 5, Census Tract 3510, Middlesex County, Massachusetts",456,456,33,34,16,57,39,52,142,83,1.89238066175225,0.922030217849181
1500000US250173511001,250173511001,"Block Group 1, Census Tract 3511, Middlesex County, Massachusetts",649,649,66,64,39,112,61,125,116,66,2.01276290759421,0.980684414968308
1500000US250173511003,250173511003,"Block Group 3, Census Tract 3511, Middlesex County, Massachusetts",542,542,26,53,90,87,104,69,47,66,2.0124301884479,0.980522303236165
1500000US250173511005,250173511005,"Block Group 5, Census Tract 3511, Middlesex County, Massachusetts",541,541,48,14,28,172,50,51,93,85,1.86325921481637,0.907841289265697
1500000US250173511002,250173511002,"Block Group 2, Census Tract 3511, Middlesex County, Massachusetts",435,435,90,67,60,45,40,0,107,26,1.85484916892213,0.903743637770567
1500000US250173512042,250173512042,"Block Group 2, Census Tract 3512.04, Middlesex County, Massachusetts",703,703,69,60,105,180,161,74,32,22,1.89429644373044,0.922963649959543
1500000US250173512032,250173512032,"Block Group 2, Census Tract 3512.03, Middlesex County, Massachusetts",486,486,101,63,41,140,23,24,76,18,1.86360957397781,0.908011995794501
1500000US250173513001,250173513001,"Block Group 1, Census Tract 3513, Middlesex County, Massachusetts",749,749,118,69,47,143,172,6,29,165,1.8363757752366,0.894742791614955
1500000US250173513002,250173513002,"Block Group 2, Census Tract 3513, Middlesex County, Massachusetts",833,833,336,55,151,174,52,29,0,36,1.60815430653891,0.783545771504665
1500000US250173513003,250173513003,"Block Group 3, Census Tract 3513, Middlesex County, Massachusetts",324,324,16,9,0,52,128,59,39,21,1.65096088467661,0.804402546974529
1500000US250173514043,250173514043,"Block Group 3, Census Tract 3514.04, Middlesex County, Massachusetts",354,354,77,47,39,87,5,51,31,17,1.88615738685067,0.918998033242137
1500000US250173514044,250173514044,"Block Group 4, Census Tract 3514.04, Middlesex County, Massachusetts",172,172,41,22,12,38,17,18,15,9,1.95625241123517,0.953150638957068
1500000US250173501041,250173501041,"Block Group 1, Census Tract 3501.04, Middlesex County, Massachusetts",960,960,264,102,77,233,156,73,43,12,1.82433502565334,0.88887614164029
1500000US250173502003,250173502003,"Block Group 3, Census Tract 3502, Middlesex County, Massachusetts",378,378,19,49,27,133,19,77,11,43,1.79581119109659,0.874978389500982
1500000US250173502004,250173502004,"Block Group 4, Census Tract 3502, Middlesex County, Massachusetts",599,599,40,61,71,121,121,70,50,65,2.01148687868047,0.980062691632672
1500000US250173502001,250173502001,"Block Group 1, Census Tract 3502, Middlesex County, Massachusetts",701,701,10,50,59,86,199,90,183,24,1.80181549585368,0.877903884637935
1500000US250173502006,250173502006,"Block Group 6, Census Tract 3502, Middlesex County, Massachusetts",430,430,83,41,76,141,32,21,16,20,1.8194929093951,0.886516903037475
1500000US250173514042,250173514042,"Block Group 2, Census Tract 3514.04, Middlesex County, Massachusetts",664,664,234,40,80,174,107,8,10,11,1.62122041973685,0.78991201242111
1500000US250214008003,250214008003,"Block Group 3, Census Tract 4008, Norfolk County, Massachusetts",1121,1121,251,166,52,318,119,70,59,86,1.88099996190217,0.916485165855082
1500000US250214007001,250214007001,"Block Group 1, Census Tract 4007, Norfolk County, Massachusetts",445,445,25,41,32,65,45,40,49,148,1.90906602796822,0.930159878100919
1500000US250214008002,250214008002,"Block Group 2, Census Tract 4008, Norfolk County, Massachusetts",815,815,58,47,40,140,105,202,60,163,1.92683766253125,0.938818804087044
1500000US250173736001,250173736001,"Block Group 1, Census Tract 3736, Middlesex County, Massachusetts",270,270,7,11,14,42,31,28,51,86,1.83072029234144,0.891987253983834
1500000US250173739001,250173739001,"Block Group 1, Census Tract 3739, Middlesex County, Massachusetts",917,917,167,71,73,93,154,59,16,284,1.85161342300197,0.902167075731029
1500000US250214005002,250214005002,"Block Group 2, Census Tract 4005, Norfolk County, Massachusetts",628,628,59,23,84,239,17,40,95,71,1.78530631749244,0.869860068914923
1500000US250214005003,250214005003,"Block Group 3, Census Tract 4005, Norfolk County, Massachusetts",554,554,13,18,9,60,78,90,127,159,1.7742397496295,0.864468072376518
1500000US250214006003,250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",249,249,17,12,20,9,30,32,15,114,1.69753313828608,0.827094083624192
1500000US250214007002,250214007002,"Block Group 2, Census Tract 4007, Norfolk County, Massachusetts",488,488,42,29,12,69,46,35,57,198,1.77496415096198,0.864821024576831
1500000US250214007003,250214007003,"Block Group 3, Census Tract 4007, Norfolk County, Massachusetts",333,333,56,0,10,10,62,46,31,118,1.68542290536083,0.821193579075635
1500000US250214008001,250214008001,"Block Group 1, Census Tract 4008, Norfolk County, Massachusetts",470,470,40,0,29,102,130,124,13,32,1.70231510444878,0.829424015118346
1500000US250214010002,250214010002,"Block Group 2, Census Tract 4010, Norfolk County, Massachusetts",250,250,9,0,0,52,38,25,46,80,1.63898292079834,0.798566488264309
1500000US250214001003,250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",1059,1059,206,42,30,170,103,139,155,214,1.93867336418786,0.94458554795492
1500000US250214002002,250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",1583,1583,335,125,44,397,186,44,127,325,1.8542228829449,0.903438490604515
1500000US250214011002,250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",334,334,20,10,38,17,35,0,55,159,1.55925574503505,0.759720780990246
1500000US250214003002,250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",655,655,63,97,33,124,79,57,53,149,1.98155448761004,0.965478644343867
1500000US250214005001,250214005001,"Block Group 1, Census Tract 4005, Norfolk County, Massachusetts",1101,1101,189,59,31,157,77,215,225,148,1.93683581668753,0.943690234260227
1500000US250214009002,250214009002,"Block Group 2, Census Tract 4009, Norfolk County, Massachusetts",293,293,196,8,25,9,32,14,0,9,1.17840368389563,0.574157106620662
1500000US250214010001,250214010001,"Block Group 1, Census Tract 4010, Norfolk County, Massachusetts",288,288,28,15,0,45,31,56,44,69,1.85826158405634,0.905406278872952
1500000US250214009003,250214009003,"Block Group 3, Census Tract 4009, Norfolk County, Massachusetts",704,704,93,50,89,99,68,70,71,164,2.01858522898094,0.983521241810338
1500000US250214024001,250214024001,"Block Group 1, Census Tract 4024, Norfolk County, Massachusetts",487,487,145,74,16,63,30,39,60,60,1.91363929765719,0.932388125795918
1500000US250214024002,250214024002,"Block Group 2, Census Tract 4024, Norfolk County, Massachusetts",249,249,20,0,0,40,19,18,65,87,1.60054512639203,0.779838328192502
1500000US250214023001,250214023001,"Block Group 1, Census Tract 4023, Norfolk County, Massachusetts",323,323,9,50,9,98,63,47,40,7,1.7911848934265,0.872724304826159
1500000US250214024004,250214024004,"Block Group 4, Census Tract 4024, Norfolk County, Massachusetts",318,318,23,17,30,109,49,11,35,44,1.85736143598488,0.904967697070041
1500000US250214024003,250214024003,"Block Group 3, Census Tract 4024, Norfolk County, Massachusetts",266,266,11,0,25,64,0,0,104,62,1.40336004434183,0.683763258396022
1500000US250214024005,250214024005,"Block Group 5, Census Tract 4024, Norfolk County, Massachusetts",195,195,34,0,17,12,26,33,48,25,1.86651459371453,0.909427417139077
1500000US250214193004,250214193004,"Block Group 4, Census Tract 4193, Norfolk County, Massachusetts",378,378,34,31,17,54,59,77,55,51,2.00395825469548,0.97639449793714
1500000US250214194003,250214194003,"Block Group 3, Census Tract 4194, Norfolk County, Massachusetts",579,579,201,37,29,101,26,54,29,102,1.81404607846087,0.883863027517406
